code,name,name_en,full_name,full_name_en,code_name,province_code,administrative_unit_id
18586,Đông Kinh,ong Kinh,Xã Đông Kinh,ong Kinh Commune,ong_kinh,42,10
18601,Việt Xuyên,Viet Xuyen,Xã Việt Xuyên,Viet Xuyen Commune,viet_xuyen,42,10
18604,Thạch Khê,Thach Khe,Xã Thạch Khê,Thach Khe Commune,thach_khe,42,10
18619,Đồng Tiến,ong Tien,Xã Đồng Tiến,ong Tien Commune,ong_tien,42,10
18628,Thạch Lạc,Thach Lac,Xã Thạch Lạc,Thach Lac Commune,thach_lac,42,10
18634,Toàn Lưu,Toan Luu,Xã Toàn Lưu,Toan Luu Commune,toan_luu,42,10
18652,Hà Huy Tập,Ha Huy Tap,Phường Hà Huy Tập,Ha Huy Tap Ward,ha_huy_tap,42,8
18667,Thạch Xuân,Thach Xuan,Xã Thạch Xuân,Thach Xuan Commune,thach_xuan,42,10
18673,Cẩm Xuyên,Cam Xuyen,Xã Cẩm Xuyên,Cam Xuyen Commune,cam_xuyen,42,10
18676,Thiên Cầm,Thien Cam,Xã Thiên Cầm,Thien Cam Commune,thien_cam,42,10
18682,Yên Hòa,Yen Hoa,Xã Yên Hòa,Yen Hoa Commune,yen_hoa,42,10
18685,Cẩm Bình,Cam Binh,Xã Cẩm Bình,Cam Binh Commune,cam_binh,42,10
18736,Cẩm Hưng,Cam Hung,Xã Cẩm Hưng,Cam Hung Commune,cam_hung,42,10
18739,Cẩm Duệ,Cam Due,Xã Cẩm Duệ,Cam Due Commune,cam_due,42,10
18742,Cẩm Trung,Cam Trung,Xã Cẩm Trung,Cam Trung Commune,cam_trung,42,10
18748,Cẩm Lạc,Cam Lac,Xã Cẩm Lạc,Cam Lac Commune,cam_lac,42,10
18754,Sông Trí,Song Tri,Phường Sông Trí,Song Tri Ward,song_tri,42,8
18766,Kỳ Xuân,Ky Xuan,Xã Kỳ Xuân,Ky Xuan Commune,ky_xuan,42,10
18775,Kỳ Anh,Ky Anh,Xã Kỳ Anh,Ky Anh Commune,ky_anh,42,10
18781,Hải Ninh,Hai Ninh,Phường Hải Ninh,Hai Ninh Ward,hai_ninh,42,8
18787,Kỳ Văn,Ky Van,Xã Kỳ Văn,Ky Van Commune,ky_van,42,10
18790,Kỳ Khang,Ky Khang,Xã Kỳ Khang,Ky Khang Commune,ky_khang,42,10
18814,Kỳ Hoa,Ky Hoa,Xã Kỳ Hoa,Ky Hoa Commune,ky_hoa,42,10
18823,Vũng Áng,Vung Ang,Phường Vũng Áng,Vung Ang Ward,vung_ang,42,8
18832,Hoành Sơn,Hoanh Son,Phường Hoành Sơn,Hoanh Son Ward,hoanh_son,42,8
18838,Kỳ Lạc,Ky Lac,Xã Kỳ Lạc,Ky Lac Commune,ky_lac,42,10
18844,Kỳ Thượng,Ky Thuong,Xã Kỳ Thượng,Ky Thuong Commune,ky_thuong,42,10
18859,Đồng Thuận,ong Thuan,Phường Đồng Thuận,ong Thuan Ward,ong_thuan,44,8
18871,Đồng Sơn,ong Son,Phường Đồng Sơn,ong Son Ward,ong_son,44,8
18880,Đồng Hới,ong Hoi,Phường Đồng Hới,ong Hoi Ward,ong_hoi,44,8
18901,Minh Hóa,Minh Hoa,Xã Minh Hóa,Minh Hoa Commune,minh_hoa,44,10
18904,Dân Hóa,Dan Hoa,Xã Dân Hóa,Dan Hoa Commune,dan_hoa,44,10
18919,Tân Thành,Tan Thanh,Xã Tân Thành,Tan Thanh Commune,tan_thanh,44,10
18922,Kim Điền,Kim ien,Xã Kim Điền,Kim ien Commune,kim_ien,44,10
18943,Kim Phú,Kim Phu,Xã Kim Phú,Kim Phu Commune,kim_phu,44,10
18949,Đồng Lê,ong Le,Xã Đồng Lê,ong Le Commune,ong_le,44,10
18952,Tuyên Sơn,Tuyen Son,Xã Tuyên Sơn,Tuyen Son Commune,tuyen_son,44,10
18958,Tuyên Lâm,Tuyen Lam,Xã Tuyên Lâm,Tuyen Lam Commune,tuyen_lam,44,10
18985,Tuyên Phú,Tuyen Phu,Xã Tuyên Phú,Tuyen Phu Commune,tuyen_phu,44,10
18991,Tuyên Bình,Tuyen Binh,Xã Tuyên Bình,Tuyen Binh Commune,tuyen_binh,44,10
18997,Tuyên Hóa,Tuyen Hoa,Xã Tuyên Hóa,Tuyen Hoa Commune,tuyen_hoa,44,10
19009,Ba Đồn,Ba on,Phường Ba Đồn,Ba on Ward,ba_on,44,8
19021,Phú Trạch,Phu Trach,Xã Phú Trạch,Phu Trach Commune,phu_trach,44,10
19030,Trung Thuần,Trung Thuan,Xã Trung Thuần,Trung Thuan Commune,trung_thuan,44,10
19033,Hòa Trạch,Hoa Trach,Xã Hòa Trạch,Hoa Trach Commune,hoa_trach,44,10
19051,Tân Gianh,Tan Gianh,Xã Tân Gianh,Tan Gianh Commune,tan_gianh,44,10
19057,Quảng Trạch,Quang Trach,Xã Quảng Trạch,Quang Trach Commune,quang_trach,44,10
19066,Bắc Gianh,Bac Gianh,Phường Bắc Gianh,Bac Gianh Ward,bac_gianh,44,8
19075,Nam Ba Đồn,Nam Ba on,Xã Nam Ba Đồn,Nam Ba on Commune,nam_ba_on,44,10
19093,Nam Gianh,Nam Gianh,Xã Nam Gianh,Nam Gianh Commune,nam_gianh,44,10
19111,Hoàn Lão,Hoan Lao,Xã Hoàn Lão,Hoan Lao Commune,hoan_lao,44,10
19126,Bắc Trạch,Bac Trach,Xã Bắc Trạch,Bac Trach Commune,bac_trach,44,10
19138,Phong Nha,Phong Nha,Xã Phong Nha,Phong Nha Commune,phong_nha,44,10
19141,Bố Trạch,Bo Trach,Xã Bố Trạch,Bo Trach Commune,bo_trach,44,10
19147,Thượng Trạch,Thuong Trach,Xã Thượng Trạch,Thuong Trach Commune,thuong_trach,44,10
19159,Đông Trạch,ong Trach,Xã Đông Trạch,ong Trach Commune,ong_trach,44,10
19198,Nam Trạch,Nam Trach,Xã Nam Trạch,Nam Trach Commune,nam_trach,44,10
19204,Trường Sơn,Truong Son,Xã Trường Sơn,Truong Son Commune,truong_son,44,10
19207,Quảng Ninh,Quang Ninh,Xã Quảng Ninh,Quang Ninh Commune,quang_ninh,44,10
19225,Ninh Châu,Ninh Chau,Xã Ninh Châu,Ninh Chau Commune,ninh_chau,44,10
19237,Trường Ninh,Truong Ninh,Xã Trường Ninh,Truong Ninh Commune,truong_ninh,44,10
19246,Lệ Ninh,Le Ninh,Xã Lệ Ninh,Le Ninh Commune,le_ninh,44,10
19249,Lệ Thủy,Le Thuy,Xã Lệ Thủy,Le Thuy Commune,le_thuy,44,10
19255,Cam Hồng,Cam Hong,Xã Cam Hồng,Cam Hong Commune,cam_hong,44,10
19288,Sen Ngư,Sen Ngu,Xã Sen Ngư,Sen Ngu Commune,sen_ngu,44,10
19291,Tân Mỹ,Tan My,Xã Tân Mỹ,Tan My Commune,tan_my,44,10
19309,Trường Phú,Truong Phu,Xã Trường Phú,Truong Phu Commune,truong_phu,44,10
19318,Kim Ngân,Kim Ngan,Xã Kim Ngân,Kim Ngan Commune,kim_ngan,44,10
19333,Đông Hà,ong Ha,Phường Đông Hà,ong Ha Ward,ong_ha,44,8
19351,Nam Đông Hà,Nam ong Ha,Phường Nam Đông Hà,Nam ong Ha Ward,nam_ong_ha,44,8
19360,Quảng Trị,Quang Tri,Phường Quảng Trị,Quang Tri Ward,quang_tri,44,8
19363,Vĩnh Linh,Vinh Linh,Xã Vĩnh Linh,Vinh Linh Commune,vinh_linh,44,10
19366,Bến Quan,Ben Quan,Xã Bến Quan,Ben Quan Commune,ben_quan,44,10
19372,Vĩnh Hoàng,Vinh Hoang,Xã Vĩnh Hoàng,Vinh Hoang Commune,vinh_hoang,44,10
19405,Vĩnh Thủy,Vinh Thuy,Xã Vĩnh Thủy,Vinh Thuy Commune,vinh_thuy,44,10
19414,Cửa Tùng,Cua Tung,Xã Cửa Tùng,Cua Tung Commune,cua_tung,44,10
19429,Khe Sanh,Khe Sanh,Xã Khe Sanh,Khe Sanh Commune,khe_sanh,44,10
19432,Lao Bảo,Lao Bao,Xã Lao Bảo,Lao Bao Commune,lao_bao,44,10
19435,Hướng Lập,Huong Lap,Xã Hướng Lập,Huong Lap Commune,huong_lap,44,10
19441,Hướng Phùng,Huong Phung,Xã Hướng Phùng,Huong Phung Commune,huong_phung,44,10
19462,Tân Lập,Tan Lap,Xã Tân Lập,Tan Lap Commune,tan_lap,44,10
19483,A Dơi,A Doi,Xã A Dơi,A Doi Commune,a_doi,44,10
19489,Lìa,Lia,Xã Lìa,Lia Commune,lia,44,10
19495,Gio Linh,Gio Linh,Xã Gio Linh,Gio Linh Commune,gio_linh,44,10
19496,Cửa Việt,Cua Viet,Xã Cửa Việt,Cua Viet Commune,cua_viet,44,10
19501,Bến Hải,Ben Hai,Xã Bến Hải,Ben Hai Commune,ben_hai,44,10
19537,Cồn Tiên,Con Tien,Xã Cồn Tiên,Con Tien Commune,con_tien,44,10
19555,Hướng Hiệp,Huong Hiep,Xã Hướng Hiệp,Huong Hiep Commune,huong_hiep,44,10
19564,Đakrông,akrong,Xã Đakrông,akrong Commune,akrong,44,10
19567,Ba Lòng,Ba Long,Xã Ba Lòng,Ba Long Commune,ba_long,44,10
19588,Tà Rụt,Ta Rut,Xã Tà Rụt,Ta Rut Commune,ta_rut,44,10
19594,La Lay,La Lay,Xã La Lay,La Lay Commune,la_lay,44,10
19597,Cam Lộ,Cam Lo,Xã Cam Lộ,Cam Lo Commune,cam_lo,44,10
19603,Hiếu Giang,Hieu Giang,Xã Hiếu Giang,Hieu Giang Commune,hieu_giang,44,10
19624,Triệu Phong,Trieu Phong,Xã Triệu Phong,Trieu Phong Commune,trieu_phong,44,10
19639,Nam Cửa Việt,Nam Cua Viet,Xã Nam Cửa Việt,Nam Cua Viet Commune,nam_cua_viet,44,10
19645,Triệu Bình,Trieu Binh,Xã Triệu Bình,Trieu Binh Commune,trieu_binh,44,10
19654,Triệu Cơ,Trieu Co,Xã Triệu Cơ,Trieu Co Commune,trieu_co,44,10
19669,Ái Tử,Ai Tu,Xã Ái Tử,Ai Tu Commune,ai_tu,44,10
19681,Diên Sanh,Dien Sanh,Xã Diên Sanh,Dien Sanh Commune,dien_sanh,44,10
19699,Vĩnh Định,Vinh inh,Xã Vĩnh Định,Vinh inh Commune,vinh_inh,44,10
19702,Hải Lăng,Hai Lang,Xã Hải Lăng,Hai Lang Commune,hai_lang,44,10
19735,Nam Hải Lăng,Nam Hai Lang,Xã Nam Hải Lăng,Nam Hai Lang Commune,nam_hai_lang,44,10
19741,Mỹ Thủy,My Thuy,Xã Mỹ Thủy,My Thuy Commune,my_thuy,44,10
19742,Đặc khu Cồn Cỏ,ac khu Con Co,Đặc khu Cồn Cỏ,ac khu Con Co,ac_khu_con_co,44,
19753,Phú Xuân,Phu Xuan,Phường Phú Xuân,Phu Xuan Ward,phu_xuan,46,8
19774,Kim Long,Kim Long,Phường Kim Long,Kim Long Ward,kim_long,46,8
19777,Vỹ Dạ,Vy Da,Phường Vỹ Dạ,Vy Da Ward,vy_da,46,8
19789,Thuận Hóa,Thuan Hoa,Phường Thuận Hóa,Thuan Hoa Ward,thuan_hoa,46,8
19804,Hương An,Huong An,Phường Hương An,Huong An Ward,huong_an,46,8
19813,Thủy Xuân,Thuy Xuan,Phường Thủy Xuân,Thuy Xuan Ward,thuy_xuan,46,8
19815,An Cựu,An Cuu,Phường An Cựu,An Cuu Ward,an_cuu,46,8
19819,Phong Điền,Phong ien,Phường Phong Điền,Phong ien Ward,phong_ien,46,8
19828,Phong Phú,Phong Phu,Phường Phong Phú,Phong Phu Ward,phong_phu,46,8
19831,Phong Dinh,Phong Dinh,Phường Phong Dinh,Phong Dinh Ward,phong_dinh,46,8
19858,Phong Thái,Phong Thai,Phường Phong Thái,Phong Thai Ward,phong_thai,46,8
19867,Quảng Điền,Quang ien,Xã Quảng Điền,Quang ien Commune,quang_ien,46,10
19873,Phong Quảng,Phong Quang,Phường Phong Quảng,Phong Quang Ward,phong_quang,46,8
19885,Đan Điền,an ien,Xã Đan Điền,an ien Commune,an_ien,46,10
19900,Thuận An,Thuan An,Phường Thuận An,Thuan An Ward,thuan_an,46,8
19909,Dương Nỗ,Duong No,Phường Dương Nỗ,Duong No Ward,duong_no,46,8
19918,Phú Hồ,Phu Ho,Xã Phú Hồ,Phu Ho Commune,phu_ho,46,10
19930,Mỹ Thượng,My Thuong,Phường Mỹ Thượng,My Thuong Ward,my_thuong,46,8
19942,Phú Vang,Phu Vang,Xã Phú Vang,Phu Vang Commune,phu_vang,46,10
19945,Phú Vinh,Phu Vinh,Xã Phú Vinh,Phu Vinh Commune,phu_vinh,46,10
19960,Phú Bài,Phu Bai,Phường Phú Bài,Phu Bai Ward,phu_bai,46,8
19969,Thanh Thủy,Thanh Thuy,Phường Thanh Thủy,Thanh Thuy Ward,thanh_thuy,46,8
19975,Hương Thủy,Huong Thuy,Phường Hương Thủy,Huong Thuy Ward,huong_thuy,46,8
19996,Hương Trà,Huong Tra,Phường Hương Trà,Huong Tra Ward,huong_tra,46,8
20014,Hóa Châu,Hoa Chau,Phường Hóa Châu,Hoa Chau Ward,hoa_chau,46,8
20017,Kim Trà,Kim Tra,Phường Kim Trà,Kim Tra Ward,kim_tra,46,8
20035,Bình Điền,Binh ien,Xã Bình Điền,Binh ien Commune,binh_ien,46,10
20044,A Lưới 2,A Luoi 2,Xã A Lưới 2,A Luoi 2 Commune,a_luoi_2,46,10
20050,A Lưới 5,A Luoi 5,Xã A Lưới 5,A Luoi 5 Commune,a_luoi_5,46,10
20056,A Lưới 1,A Luoi 1,Xã A Lưới 1,A Luoi 1 Commune,a_luoi_1,46,10
20071,A Lưới 3,A Luoi 3,Xã A Lưới 3,A Luoi 3 Commune,a_luoi_3,46,10
20101,A Lưới 4,A Luoi 4,Xã A Lưới 4,A Luoi 4 Commune,a_luoi_4,46,10
20107,Phú Lộc,Phu Loc,Xã Phú Lộc,Phu Loc Commune,phu_loc,46,10
20122,Vinh Lộc,Vinh Loc,Xã Vinh Lộc,Vinh Loc Commune,vinh_loc,46,10
20131,Hưng Lộc,Hung Loc,Xã Hưng Lộc,Hung Loc Commune,hung_loc,46,10
20137,Chân Mây - Lăng Cô,Chan May - Lang Co,Xã Chân Mây - Lăng Cô,Chan May - Lang Co Commune,chan_may_lang_co,46,10
20140,Lộc An,Loc An,Xã Lộc An,Loc An Commune,loc_an,46,10
20161,Khe Tre,Khe Tre,Xã Khe Tre,Khe Tre Commune,khe_tre,46,10
20179,Nam Đông,Nam ong,Xã Nam Đông,Nam ong Commune,nam_ong,46,10
20182,Long Quảng,Long Quang,Xã Long Quảng,Long Quang Commune,long_quang,46,10
20194,Hải Vân,Hai Van,Phường Hải Vân,Hai Van Ward,hai_van,48,8
20197,Liên Chiểu,Lien Chieu,Phường Liên Chiểu,Lien Chieu Ward,lien_chieu,48,8
20200,Hòa Khánh,Hoa Khanh,Phường Hòa Khánh,Hoa Khanh Ward,hoa_khanh,48,8
20209,Thanh Khê,Thanh Khe,Phường Thanh Khê,Thanh Khe Ward,thanh_khe,48,8
20242,Hải Châu,Hai Chau,Phường Hải Châu,Hai Chau Ward,hai_chau,48,8
20257,Hòa Cường,Hoa Cuong,Phường Hòa Cường,Hoa Cuong Ward,hoa_cuong,48,8
20260,Cẩm Lệ,Cam Le,Phường Cẩm Lệ,Cam Le Ward,cam_le,48,8
20263,Sơn Trà,Son Tra,Phường Sơn Trà,Son Tra Ward,son_tra,48,8
20275,An Hải,An Hai,Phường An Hải,An Hai Ward,an_hai,48,8
20285,Ngũ Hành Sơn,Ngu Hanh Son,Phường Ngũ Hành Sơn,Ngu Hanh Son Ward,ngu_hanh_son,48,8
20305,An Khê,An Khe,Phường An Khê,An Khe Ward,an_khe,48,8
20308,Bà Nà,Ba Na,Xã Bà Nà,Ba Na Commune,ba_na,48,10
20314,Hòa Xuân,Hoa Xuan,Phường Hòa Xuân,Hoa Xuan Ward,hoa_xuan,48,8
20320,Hòa Vang,Hoa Vang,Xã Hòa Vang,Hoa Vang Commune,hoa_vang,48,10
20332,Hòa Tiến,Hoa Tien,Xã Hòa Tiến,Hoa Tien Commune,hoa_tien,48,10
20333,Đặc khu Hoàng Sa,ac khu Hoang Sa,Đặc khu Hoàng Sa,ac khu Hoang Sa,ac_khu_hoang_sa,48,
20335,Bàn Thạch,Ban Thach,Phường Bàn Thạch,Ban Thach Ward,ban_thach,48,8
20341,Tam Kỳ,Tam Ky,Phường Tam Kỳ,Tam Ky Ward,tam_ky,48,8
20350,Hương Trà,Huong Tra,Phường Hương Trà,Huong Tra Ward,huong_tra,48,8
20356,Quảng Phú,Quang Phu,Phường Quảng Phú,Quang Phu Ward,quang_phu,48,8
20364,Chiên Đàn,Chien an,Xã Chiên Đàn,Chien an Commune,chien_an,48,10
20380,Tây Hồ,Tay Ho,Xã Tây Hồ,Tay Ho Commune,tay_ho,48,10
20392,Phú Ninh,Phu Ninh,Xã Phú Ninh,Phu Ninh Commune,phu_ninh,48,10
20401,Hội An Tây,Hoi An Tay,Phường Hội An Tây,Hoi An Tay Ward,hoi_an_tay,48,8
20410,Hội An,Hoi An,Phường Hội An,Hoi An Ward,hoi_an,48,8
20413,Hội An Đông,Hoi An ong,Phường Hội An Đông,Hoi An ong Ward,hoi_an_ong,48,8
20434,Tân Hiệp,Tan Hiep,Xã Tân Hiệp,Tan Hiep Commune,tan_hiep,48,10
20443,Hùng Sơn,Hung Son,Xã Hùng Sơn,Hung Son Commune,hung_son,48,10
20455,Tây Giang,Tay Giang,Xã Tây Giang,Tay Giang Commune,tay_giang,48,10
20458,Avương,Avuong,Xã Avương,Avuong Commune,avuong,48,10
20467,Đông Giang,ong Giang,Xã Đông Giang,ong Giang Commune,ong_giang,48,10
20476,Sông Kôn,Song Kon,Xã Sông Kôn,Song Kon Commune,song_kon,48,10
20485,Sông Vàng,Song Vang,Xã Sông Vàng,Song Vang Commune,song_vang,48,10
20494,Bến Hiên,Ben Hien,Xã Bến Hiên,Ben Hien Commune,ben_hien,48,10
20500,Đại Lộc,ai Loc,Xã Đại Lộc,ai Loc Commune,ai_loc,48,10
20506,Thượng Đức,Thuong uc,Xã Thượng Đức,Thuong uc Commune,thuong_uc,48,10
20515,Hà Nha,Ha Nha,Xã Hà Nha,Ha Nha Commune,ha_nha,48,10
20539,Vu Gia,Vu Gia,Xã Vu Gia,Vu Gia Commune,vu_gia,48,10
20542,Phú Thuận,Phu Thuan,Xã Phú Thuận,Phu Thuan Commune,phu_thuan,48,10
20551,Điện Bàn,ien Ban,Phường Điện Bàn,ien Ban Ward,ien_ban,48,8
20557,Điện Bàn Bắc,ien Ban Bac,Phường Điện Bàn Bắc,ien Ban Bac Ward,ien_ban_bac,48,8
20569,Điện Bàn Tây,ien Ban Tay,Xã Điện Bàn Tây,ien Ban Tay Commune,ien_ban_tay,48,10
20575,An Thắng,An Thang,Phường An Thắng,An Thang Ward,an_thang,48,8
20579,Điện Bàn Đông,ien Ban ong,Phường Điện Bàn Đông,ien Ban ong Ward,ien_ban_ong,48,8
20587,Gò Nổi,Go Noi,Xã Gò Nổi,Go Noi Commune,go_noi,48,10
20599,Nam Phước,Nam Phuoc,Xã Nam Phước,Nam Phuoc Commune,nam_phuoc,48,10
20611,Thu Bồn,Thu Bon,Xã Thu Bồn,Thu Bon Commune,thu_bon,48,10
20623,Duy Xuyên,Duy Xuyen,Xã Duy Xuyên,Duy Xuyen Commune,duy_xuyen,48,10
20635,Duy Nghĩa,Duy Nghia,Xã Duy Nghĩa,Duy Nghia Commune,duy_nghia,48,10
20641,Quế Sơn,Que Son,Xã Quế Sơn,Que Son Commune,que_son,48,10
20650,Xuân Phú,Xuan Phu,Xã Xuân Phú,Xuan Phu Commune,xuan_phu,48,10
20656,Nông Sơn,Nong Son,Xã Nông Sơn,Nong Son Commune,nong_son,48,10
20662,Quế Sơn Trung,Que Son Trung,Xã Quế Sơn Trung,Que Son Trung Commune,que_son_trung,48,10
20669,Quế Phước,Que Phuoc,Xã Quế Phước,Que Phuoc Commune,que_phuoc,48,10
20695,Thạnh Mỹ,Thanh My,Xã Thạnh Mỹ,Thanh My Commune,thanh_my,48,10
20698,La Êê,La Ee,Xã La Êê,La Ee Commune,la_ee,48,10
20704,La Dêê,La Dee,Xã La Dêê,La Dee Commune,la_dee,48,10
20707,Nam Giang,Nam Giang,Xã Nam Giang,Nam Giang Commune,nam_giang,48,10
20710,Bến Giằng,Ben Giang,Xã Bến Giằng,Ben Giang Commune,ben_giang,48,10
20716,Đắc Pring,ac Pring,Xã Đắc Pring,ac Pring Commune,ac_pring,48,10
20722,Khâm Đức,Kham uc,Xã Khâm Đức,Kham uc Commune,kham_uc,48,10
20728,Phước Hiệp,Phuoc Hiep,Xã Phước Hiệp,Phuoc Hiep Commune,phuoc_hiep,48,10
20734,Phước Năng,Phuoc Nang,Xã Phước Năng,Phuoc Nang Commune,phuoc_nang,48,10
20740,Phước Chánh,Phuoc Chanh,Xã Phước Chánh,Phuoc Chanh Commune,phuoc_chanh,48,10
20752,Phước Thành,Phuoc Thanh,Xã Phước Thành,Phuoc Thanh Commune,phuoc_thanh,48,10
20767,Việt An,Viet An,Xã Việt An,Viet An Commune,viet_an,48,10
20770,Phước Trà,Phuoc Tra,Xã Phước Trà,Phuoc Tra Commune,phuoc_tra,48,10
20779,Hiệp Đức,Hiep uc,Xã Hiệp Đức,Hiep uc Commune,hiep_uc,48,10
20791,Thăng Bình,Thang Binh,Xã Thăng Bình,Thang Binh Commune,thang_binh,48,10
20794,Thăng An,Thang An,Xã Thăng An,Thang An Commune,thang_an,48,10
20818,Đồng Dương,ong Duong,Xã Đồng Dương,ong Duong Commune,ong_duong,48,10
20827,Thăng Phú,Thang Phu,Xã Thăng Phú,Thang Phu Commune,thang_phu,48,10
20836,Thăng Trường,Thang Truong,Xã Thăng Trường,Thang Truong Commune,thang_truong,48,10
20848,Thăng Điền,Thang ien,Xã Thăng Điền,Thang ien Commune,thang_ien,48,10
20854,Tiên Phước,Tien Phuoc,Xã Tiên Phước,Tien Phuoc Commune,tien_phuoc,48,10
20857,Sơn Cẩm Hà,Son Cam Ha,Xã Sơn Cẩm Hà,Son Cam Ha Commune,son_cam_ha,48,10
20875,Lãnh Ngọc,Lanh Ngoc,Xã Lãnh Ngọc,Lanh Ngoc Commune,lanh_ngoc,48,10
20878,Thạnh Bình,Thanh Binh,Xã Thạnh Bình,Thanh Binh Commune,thanh_binh,48,10
20900,Trà My,Tra My,Xã Trà My,Tra My Commune,tra_my,48,10
20908,Trà Liên,Tra Lien,Xã Trà Liên,Tra Lien Commune,tra_lien,48,10
20920,Trà Đốc,Tra oc,Xã Trà Đốc,Tra oc Commune,tra_oc,48,10
20923,Trà Tân,Tra Tan,Xã Trà Tân,Tra Tan Commune,tra_tan,48,10
20929,Trà Giáp,Tra Giap,Xã Trà Giáp,Tra Giap Commune,tra_giap,48,10
20938,Trà Leng,Tra Leng,Xã Trà Leng,Tra Leng Commune,tra_leng,48,10
20941,Trà Tập,Tra Tap,Xã Trà Tập,Tra Tap Commune,tra_tap,48,10
20944,Nam Trà My,Nam Tra My,Xã Nam Trà My,Nam Tra My Commune,nam_tra_my,48,10
20950,Trà Linh,Tra Linh,Xã Trà Linh,Tra Linh Commune,tra_linh,48,10
20959,Trà Vân,Tra Van,Xã Trà Vân,Tra Van Commune,tra_van,48,10
20965,Núi Thành,Nui Thanh,Xã Núi Thành,Nui Thanh Commune,nui_thanh,48,10
20971,Tam Xuân,Tam Xuan,Xã Tam Xuân,Tam Xuan Commune,tam_xuan,48,10
20977,Đức Phú,uc Phu,Xã Đức Phú,uc Phu Commune,uc_phu,48,10
20984,Tam Anh,Tam Anh,Xã Tam Anh,Tam Anh Commune,tam_anh,48,10
20992,Tam Hải,Tam Hai,Xã Tam Hải,Tam Hai Commune,tam_hai,48,10
21004,Tam Mỹ,Tam My,Xã Tam Mỹ,Tam My Commune,tam_my,48,10
21025,Cẩm Thành,Cam Thanh,Phường Cẩm Thành,Cam Thanh Ward,cam_thanh,51,8
21028,Nghĩa Lộ,Nghia Lo,Phường Nghĩa Lộ,Nghia Lo Ward,nghia_lo,51,8
21034,An Phú,An Phu,Xã An Phú,An Phu Commune,an_phu,51,10
21040,Bình Sơn,Binh Son,Xã Bình Sơn,Binh Son Commune,binh_son,51,10
21061,Vạn Tường,Van Tuong,Xã Vạn Tường,Van Tuong Commune,van_tuong,51,10
21085,Bình Minh,Binh Minh,Xã Bình Minh,Binh Minh Commune,binh_minh,51,10
21100,Bình Chương,Binh Chuong,Xã Bình Chương,Binh Chuong Commune,binh_chuong,51,10
21109,Đông Sơn,ong Son,Xã Đông Sơn,ong Son Commune,ong_son,51,10
21115,Trà Bồng,Tra Bong,Xã Trà Bồng,Tra Bong Commune,tra_bong,51,10
21124,Thanh Bồng,Thanh Bong,Xã Thanh Bồng,Thanh Bong Commune,thanh_bong,51,10
21127,Đông Trà Bồng,ong Tra Bong,Xã Đông Trà Bồng,ong Tra Bong Commune,ong_tra_bong,51,10
21136,Cà Đam,Ca am,Xã Cà Đam,Ca am Commune,ca_am,51,10
21154,Tây Trà,Tay Tra,Xã Tây Trà,Tay Tra Commune,tay_tra,51,10
21157,Tây Trà Bồng,Tay Tra Bong,Xã Tây Trà Bồng,Tay Tra Bong Commune,tay_tra_bong,51,10
21172,Trương Quang Trọng,Truong Quang Trong,Phường Trương Quang Trọng,Truong Quang Trong Ward,truong_quang_trong,51,8
21181,Thọ Phong,Tho Phong,Xã Thọ Phong,Tho Phong Commune,tho_phong,51,10
21196,Trường Giang,Truong Giang,Xã Trường Giang,Truong Giang Commune,truong_giang,51,10
21205,Ba Gia,Ba Gia,Xã Ba Gia,Ba Gia Commune,ba_gia,51,10
21211,Tịnh Khê,Tinh Khe,Xã Tịnh Khê,Tinh Khe Commune,tinh_khe,51,10
21220,Sơn Tịnh,Son Tinh,Xã Sơn Tịnh,Son Tinh Commune,son_tinh,51,10
21235,Tư Nghĩa,Tu Nghia,Xã Tư Nghĩa,Tu Nghia Commune,tu_nghia,51,10
21238,Vệ Giang,Ve Giang,Xã Vệ Giang,Ve Giang Commune,ve_giang,51,10
21244,Trà Giang,Tra Giang,Xã Trà Giang,Tra Giang Commune,tra_giang,51,10
21250,Nghĩa Giang,Nghia Giang,Xã Nghĩa Giang,Nghia Giang Commune,nghia_giang,51,10
21289,Sơn Hà,Son Ha,Xã Sơn Hà,Son Ha Commune,son_ha,51,10
21292,Sơn Hạ,Son Ha,Xã Sơn Hạ,Son Ha Commune,son_ha,51,10
21307,Sơn Linh,Son Linh,Xã Sơn Linh,Son Linh Commune,son_linh,51,10
21319,Sơn Thủy,Son Thuy,Xã Sơn Thủy,Son Thuy Commune,son_thuy,51,10
21325,Sơn Kỳ,Son Ky,Xã Sơn Kỳ,Son Ky Commune,son_ky,51,10
21334,Sơn Tây Thượng,Son Tay Thuong,Xã Sơn Tây Thượng,Son Tay Thuong Commune,son_tay_thuong,51,10
21340,Sơn Tây,Son Tay,Xã Sơn Tây,Son Tay Commune,son_tay,51,10
21343,Sơn Tây Hạ,Son Tay Ha,Xã Sơn Tây Hạ,Son Tay Ha Commune,son_tay_ha,51,10
21349,Sơn Mai,Son Mai,Xã Sơn Mai,Son Mai Commune,son_mai,51,10
21361,Minh Long,Minh Long,Xã Minh Long,Minh Long Commune,minh_long,51,10
21364,Nghĩa Hành,Nghia Hanh,Xã Nghĩa Hành,Nghia Hanh Commune,nghia_hanh,51,10
21370,Phước Giang,Phuoc Giang,Xã Phước Giang,Phuoc Giang Commune,phuoc_giang,51,10
21385,Đình Cương,inh Cuong,Xã Đình Cương,inh Cuong Commune,inh_cuong,51,10
